followers,likes,publisher,url
0,0,Monroe Evening News,0
0,0,Crikey (registration),0
0,0,LeFaso.net,0
0,0,Seymour Tribune,0
0,0,Marie Claire Australia,0
0,0,KY3,0
0,0,Mercury Daily (blog),0
0,0,Daily Mirror,0
0,0,Chronicle of Philanthropy (subscription),0
0,0,The Inquirer,0
0,0,CXOToday.com,0
0,0,KERA News,0
0,0,Guitar World Magazine,0
0,0,BGR News via Yahoo! News,0
0,0,PrameyaNews7,0
0,0,Budapest Times,0
0,0,CryptoCoinsNews,0
0,0,MNR Daily,0
0,0,Techpoint.ng (blog),0
0,0,WREX-TV,0
0,0,optionMONSTER Research,0
0,0,VOA Zimbabwe,0
0,0,Cherry Hill Courier Post,0
0,0,CampaignLive,0
0,0,Times Now.tv,0
0,0,Mail & Guardian,0
0,0,Memphis Business Journal,0
0,0,ZDNet UK,0
0,0,Latin Correspondent,0
0,0,Center for Research on Globalization,0
0,0,The News-Times,0
0,0,CBS 19 Tyler,0
0,0,Embassy News (subscription),0
0,0,ChristianToday,0
0,0,UC Los Angeles,0
0,0,NAIJ.COM,0
0,0,Gizmodo UK,0
0,0,Local 8 Now,0
0,0,GSMArena.com,0
0,0,Ahlul Bayt News Agency (press release),0
0,0,Lawyer Herald,0
0,0,Dayton Daily News,0
0,0,The Vermont Standard,0
0,0,Asian Tribune,0
0,0,The Grio,0
0,0,NBC4 Washington,0
0,0,Washington Free Beacon,0
0,0,NorthernLife.ca,0
0,0,Roads and Kingdoms,0
0,0,Entertainment Weekly (blog),0
0,0,The California Aggie,0
0,0,Breitbart News,0
0,0,UTA The Shorthorn,0
0,0,STV News,0
0,0,Fudzilla (blog),0
0,0,USAPP American Politics and Policy (blog),0
0,0,Nooga.com,0
0,0,Politico,0
0,0,Entertainment Tonight via Yahoo Canada News,0
0,0,NewsdzeZimbabwe,0
0,0,The Michigan Daily,0
0,0,Albany Times Union,0
0,0,KWQC-TV6,0
0,0,Coventry City FC,0
0,0,News World India,0
0,0,Parkersburg News,0
0,0,Evenimentul Zilei,0
0,0,Crowdsourcing.org,0
0,0,Upstart,0
0,0,Multi-Housing News,0
0,0,VEJA.com,0
0,0,National Science Foundation (press release),0
0,0,The Province - BC - Victoria,0
0,0,Fuseworks via Yahoo! New Zealand Finance,0
0,0,OilOnline,0
0,0,Pravda,0
0,0,Pajhwok Afghan News (subscription) (blog),0
0,0,Scottsbluff Star Herald,0
0,0,Datamation,0
0,0,Business Insider UK Finance via Yahoo UK & Ireland Finance,0
0,0,News Oracle,0
0,0,Morning News USA,0
0,0,UTV Ireland (blog),0
0,0,OTC Outlook,0
0,0,iNews,0
0,0,Towleroad,0
0,0,Marketing magazine Australia (registration),0
0,0,10TV,0
0,0,TheCable,0
0,0,Governing,0
0,0,American Kennel Club (blog),0
0,0,USA Today,0
0,0,WSLS,0
0,0,USA TODAY College,0
0,0,Oxfam America (press release) (blog),0
0,0,wivb.com,0
0,0,The News Center,0
0,0,Elko Daily Free Press,0
0,0,KHBS - KHOG Fort Smith - Fayetteville,0
0,0,CNNMoney,0
0,0,WFMJ,0
0,0,Washington Post (blog),0
0,0,Los Angeles Daily News,0
0,0,Christian Science Monitor via Yahoo UK & Ireland News,0
0,0,Pharmaceutical Executive (press release) (registration) (blog),0
0,0,Yahoo News via Yahoo UK & Ireland News,0
0,0,Bernews,0
0,0,WLS-TV,0
0,0,"The Star, Kenya",0
0,0,Yahoo Tech,0
0,0,Slate Magazine (blog),0
0,0,The Rude Baguette,0
0,0,Jacksonville Business Journal,0
0,0,KTVZ,0
0,0,The National,0
0,0,Yahoo Katie Couric,0
0,0,Association France Palestine SolidaritÌ´åÌ´å,0
0,0,OS News,0
0,0,South Carolina SC (press release) (blog),0
0,0,DailyFX via Yahoo!7 Finance,0
0,0,Market Realist via Yahoo UK & Ireland Finance,0
0,0,Echo,0
0,0,SAMAA TV (press release) (registration) (blog),0
0,0,Reuters via Yahoo!7 Finance,0
0,0,KAKE,0
0,0,New Zealand Herald,0
0,0,Yahoo Tech via Yahoo! News,0
0,0,WGN-TV,0
0,0,WISH-TV Indianapolis,0
0,0,MarketWatch via Yahoo Canada Finance,0
0,0,WMC Action News 5,0
0,0,BDlive,0
0,0,Twitchy,0
0,0,Good News Network,0
0,0,CGMA Magazine,0
0,0,Southeast Missourian,0
0,0,Blastr,0
0,0,The Barrie Examiner,0
0,0,5newsonline.com,0
0,0,Texarkana Gazette,0
0,0,Myjoyonline.com,0
0,0,Motoring,0
0,0,Dissident Voice,0
0,0,New York Sun,0
0,0,WTHR,0
0,0,Business Insider UK Finance via Yahoo! Finance India,0
0,0,Stock World,0
0,0,Alexandria Town Talk,0
0,0,MINA,0
0,0,GlobeNewswire via Yahoo! Finance,0
0,0,The Boar,0
0,0,Socialist Worker Online,0
0,0,Morris Daily Herald,0
0,0,FOX40 Sacramento,0
0,0,Lancaster Today,0
0,0,GW Today,0
0,0,Softpedia News,0
0,0,TechWeekEurope UK,0
0,0,WGNO,0
0,0,Wareable,0
0,0,CBC Edmonton,0
0,0,T3,0
0,0,THV11.com,0
0,0,ECNmag.com,0
0,0,Herald Scotland,0
0,0,Warc,0
0,0,WRGB,0
0,0,wwlp.com,0
0,0,Medicine Hat News,0
0,0,NowGamer,0
0,0,Entrepreneur via Yahoo! Finance,0
0,0,Masterstudies News (blog),0
0,0,Industry Leaders Magazine,0
0,0,DailyO,0
0,0,Daily News | The National Newspaper (press release) (blog),0
0,0,Al Bawaba,0
0,0,Perth Now,0
0,0,FOX 13 Utah,0
0,0,WOWK-TV West Virginia,0
0,0,Plastics News,0
0,0,Bloomberg via Yahoo!7 Finance,0
0,0,The Denver Post (blog),0
0,0,Inferse,0
0,0,The Associated Press via Yahoo! Sports,0
0,0,Test Tube,0
0,0,CBS Pittsburgh,0
0,0,Hack Read,0
0,0,Daily Aztec,0
0,0,OnWindows.com,0
0,0,The Tennessean,0
0,0,Saskatoon StarPhoenix,0
0,0,UPROXX,0
0,0,IB Times via Yahoo UK & Ireland News,0
0,0,Business Traveller,0
0,0,Business Recorder (press release) (registration) (blog),0
0,0,ENGINEERING.com,0
0,0,Bloomberg via Yahoo! Finance,0
0,0,Route Fifty,0
0,0,News Sentinel,0
0,0,Palestine Herald Press,0
0,0,WMBD - FOX 43 Peoria,0
0,0,Forex Factory,0
0,0,Oakland Tribune,0
0,0,Space.com,0
0,0,0,0
0,0,Digiday,0
0,0,The Scotsman,0
0,0,Indiatimes.com,0
0,0,Sevier News Messenger,0
