followers,likes,publisher,url
0,0,VietNamNet Bridge,0
0,0,The Bakersfield Californian,0
0,0,MacroBusiness (blog),0
0,0,AdExchanger,0
0,0,Knowledge at Wharton,0
0,0,ETF Daily News,0
0,0,Trade Arabia,0
0,0,Ynetnews,0
0,0,AutooMobile.com,0
0,0,FierceWireless,0
0,0,Chinatopix,0
0,0,Venture Capital Post,0
0,0,VentureBeat,0
0,0,Stamford Advocate,0
0,0,Press Herald,0
0,0,New Europe,0
0,0,KLTV,0
0,0,San Bernardino Sun,0
0,0,The Verge via Yahoo! News,0
0,0,History News Network (HNN),0
0,0,MuMbrella,0
0,0,Business Today,0
0,0,Bangor Daily News,0
0,0,WANE,0
0,0,Press Insider Daily,0
0,0,Elliott Wave,0
0,0,IANS via Yahoo! Finance India,0
0,0,FactCheck.org,0
0,0,Porterville Recorder,0
0,0,TWCN Tech News (blog),0
0,0,Fingal Independent,0
0,0,Austin Chronicle,0
0,0,Upstream Online,0
0,0,News & Observer (blog),0
0,0,Independent Media Review Analysis (IMRA),0
0,0,LifeNews.com,0
0,0,The Cambodia Daily,0
0,0,WCSH6.com,0
0,0,Canada.com,0
0,0,CNBC via Yahoo! New Zealand Finance,0
0,0,TechRepublic,0
0,0,Sunderland Echo,0
0,0,DutchNews.nl,0
0,0,Aliran Monthly,0
0,0,Al Huffington Post,0
0,0,The Dominion Post,0
0,0,MainStreet,0
0,0,Al Jazeera via Yahoo Maktoob News,0
0,0,Lancaster Eagle Gazette,0
0,0,IHS Electronics360,0
0,0,Redmond Channel Partner,0
0,0,Grand Junction Daily Sentinel,0
0,0,The Journal News | LoHud.com,0
0,0,UnionOracle.com (blog),0
0,0,9 to 5 Google,0
0,0,Purdue Agricultural Communications,0
0,0,The Bookseller,0
0,0,TechTarget,0
0,0,Nigeria (press release) (blog),0
0,0,Indian Country Today Media Network,0
0,0,The Cherokeean Herald,0
0,0,Know Your Mobile,0
0,0,KPAX-TV,0
0,0,WebMD,0
0,0,Alaska Dispatch News,0
0,0,Jackson Free Press,0
0,0,RCR Wireless News,0
0,0,Product Reviews,0
0,0,Monadnock Ledger Transcript,0
0,0,Ahram Online,0
0,0,The Nonprofit Quarterly (blog),0
0,0,ELLE UK,0
0,0,HarpersBAZAAR.com,0
0,0,American Enterprise Institute,0
0,0,SouthCoastToday.com,0
0,0,Duncan Banner,0
0,0,Zacks via Yahoo UK & Ireland Finance,0
0,0,Borderstan,0
0,0,CIO UK,0
0,0,Queerty,0
0,0,Polygon via Yahoo! News,0
0,0,Good Morning America via Yahoo! News,0
0,0,NUVO Newsweekly,0
0,0,Reuters India,0
0,0,Brookings Institution (blog),0
0,0,Urban Land,0
0,0,Daily Maverick,0
0,0,Advocate.com,0
0,0,WJTV,0
0,0,PC Perspectives,0
0,0,The Intelligencer / Wheeling News-Register,0
0,0,GMA News,0
0,0,The Eagle Online,0
0,0,Pirate FM,0
0,0,Vocativ,0
0,0,ChannelLife Australia,0
0,0,MSPoweruser.com,0
0,0,WFLX FOX 29,0
0,0,Federal Computer Week,0
0,0,Patriot Post,0
0,0,London24,0
0,0,Rising Kashmir (press release) (registration) (blog),0
0,0,Seattle Sun Times,0
0,0,Channel Pro,0
0,0,Czech Happenings,0
0,0,European Jewish Press,0
0,0,The Emory Wheel,0
0,0,Travel+Leisure,0
0,0,Fresh Business Thinking,0
0,0,AppleInsider (press release) (blog),0
0,0,The Detroit News,0
0,0,Jakarta Post,0
0,0,National Catholic Reporter,0
0,0,Express Computer,0
0,0,Oilprice.com via Yahoo! New Zealand Finance,0
0,0,The Jewish Standard,0
0,0,Washington City Paper,0
0,0,Springfield News-Leader,0
0,0,Aaj Tv (press release) (blog),0
0,0,Times Record (subscription),0
0,0,DSNews.com,0
0,0,DATAQUEST,0
0,0,IAM (registration) (blog),0
0,0,Mobile World Live,0
0,0,WPVI åäÌÝÌÕ Philadelphia via Yahoo! News,0
0,0,UPROXX via Yahoo! News,0
0,0,Today's Zaman,0
0,0,Windpower Engineering (press release),0
0,0,Hypergrid Business,0
0,0,World Bank Group,0
0,0,Green Left Weekly,0
0,0,NewsInferno,0
0,0,Governance Now,0
0,0,Independent.ae,0
0,0,Dover Post,0
0,0,13abc Action News,0
0,0,Balitang America,0
0,0,Catholic University of America The Tower,0
0,0,NBC Chicago (blog),0
0,0,Entrpreneur,0
0,0,WHNT-TV Huntsville,0
0,0,The Gainesville Times,0
0,0,Associated Press via Yahoo UK & Ireland News,0
0,0,Notebook Review,0
0,0,KanglaOnline,0
0,0,Orlando Business Journal (blog),0
0,0,Asia Society,0
0,0,Infosecurity Magazine,0
0,0,Oroville Mercury Register,0
0,0,Pew Research Center's Global Attitudes Project,0
0,0,Business MattersBusiness Matters,0
0,0,Investopedia,0
0,0,Treehugger,0
0,0,Poynter.org,0
0,0,Waynesville Daily Guide,0
0,0,The Verge,0
0,0,Jamaica Gleaner,0
0,0,Reuters via Yahoo! Singapore Sports,0
0,0,Grand River Sachem,0
0,0,FOX 28 South Bend,0
0,0,The Sun,0
0,0,Recorder Press (blog),0
0,0,Money Talks News via Yahoo! Finance,0
0,0,SoundersFC.com,0
0,0,Long Beach Press Telegram,0
0,0,The McGill International Review,0
0,0,Marketwire,0
0,0,Developer.com,0
0,0,Is stories,0
0,0,Reuters via Yahoo UK & Ireland Sport,0
0,0,Zero Hedge,0
0,0,Delo,0
0,0,The Guru Investor,0
0,0,WIFR Rockford,0
0,0,Onward State,0
0,0,AlgÌ´åÌ´årie Presse Service,0
0,0,WhatCulture,0
0,0,Windows IT Pro,0
0,0,Timesonline.com,0
0,0,New York Review of Books,0
0,0,Glamour,0
0,0,KFSN-TV,0
0,0,DNA India,0
0,0,ExaminerPost.com (blog),0
0,0,Monitor Online (blog),0
0,0,Freedom Newspaper,0
0,0,WGRZ.com,0
0,0,The Nelson Mail,0
0,0,Economic Times (blog),0
0,0,InsideSources,0
0,0,TechFrag,0
0,0,KFOX El Paso,0
0,0,NewsOK.com,0
0,0,Meridian Star,0
0,0,Entertainment Tonight,0
0,0,EurasiaNet,0
0,0,London Evening Standard,0
0,0,InformationWeek,0
0,0,EU News,0
0,0,SelectButton,0
0,0,St. Louis Jewish Light,0
0,0,The Shillong Times,0
0,0,The Hill,0
0,0,Nascar,0
0,0,TV Guide (blog),0
0,0,Nature World News,0
0,0,KX TV North Dakota,0
0,0,Grande Prairie Daily Herald-Tribune,0
0,0,Yahoo New Zealand via Yahoo! New Zealand News,0
0,0,Lethbridge Herald,0
0,0,KFDA,0
0,0,Environmental Leader,0
